slot_id,week,section_id,course_id,faculty,day,start,end,room_number
W1_Sat_S4,1,SCM_B,SCM,Prof. Pritee Ray,Sat,14:45,16:15,Room_2
W1_Sat_S5,1,CCS_A,CCS,Prof. Rohit Kumar,Sat,16:30,18:00,Room_1
W1_Sat_S5,1,CRM_B,CRM,Prof. Ankur Jha,Sat,16:30,18:00,Room_2
W1_Sat_S6,1,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Sat,18:15,19:45,Room_1
W1_Sat_S6,1,NCM_A,NCM,Prof. Manish Kumar,Sat,18:15,19:45,Room_2
W1_Sat_S6,1,PBM_B,PBM,Prof. Aditya Shankar Mishra,Sat,18:15,19:45,Room_3
W1_Sun_S1,1,SMTI_A,SMTI,Prof. Shiwangi Singh,Sun,09:00,10:30,Room_1
W1_Sun_S2,1,DRV_B,DRV,Prof. Kamran Kuddus,Sun,10:45,12:15,Room_1
W1_Sun_S2,1,SDM_A,SDM,Prof. Shibashish Chakraborty,Sun,10:45,12:15,Room_2
W1_Sun_S3,1,IM_A,IM,Prof. Anand,Sun,12:30,14:00,Room_1
W1_Sun_S3,1,PM_B,PM,Prof. Vijaya Dixit,Sun,12:30,14:00,Room_2
W1_Sun_S4,1,IMC_A,IMC,Prof. T. Sai Vijay,Sun,15:30,17:00,Room_1
W1_Sun_S4,1,SCM_B,SCM,Prof. Pritee Ray,Sun,15:30,17:00,Room_2
W1_Thu_S1,1,CB_B,CB,Prof. M. Jyotsna Soni,Thu,09:00,10:30,Room_1
W1_Thu_S1,1,ODC_A,ODC,Prof. Viraj Varma,Thu,09:00,10:30,Room_2
W1_Thu_S1,1,PBM_A,PBM,Prof. Aditya Shankar Mishra,Thu,09:00,10:30,Room_3
W1_Thu_S2,1,SCM_B,SCM,Prof. Pritee Ray,Thu,10:45,12:15,Room_1
W1_Thu_S2,1,SDM_A,SDM,Prof. Shibashish Chakraborty,Thu,10:45,12:15,Room_2
W1_Thu_S3,1,PM_A,PM,Prof. Vijaya Dixit,Thu,12:30,14:00,Room_1
W1_Thu_S3,1,PRI_B,PRI,Prof. Shweta Jha,Thu,12:30,14:00,Room_2
W1_Thu_S4,1,DTI_B,DTI,Prof. Rohit Kumar,Thu,14:45,16:15,Room_1
W1_Thu_S4,1,NCM_A,NCM,Prof. Manish Kumar,Thu,14:45,16:15,Room_2
W1_Thu_S4,1,SCM_A,SCM,Prof. Pritee Ray,Thu,14:45,16:15,Room_3
W1_Thu_S5,1,DT_B,DT,Prof. Arindam Mukherjee,Thu,16:30,18:00,Room_1
W1_Thu_S5,1,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Thu,16:30,18:00,Room_2
W1_Thu_S5,1,GMRM_A,GMRM,Prof. Piyali Ghosh,Thu,16:30,18:00,Room_3
W1_Thu_S6,1,DTI_B,DTI,Prof. Rohit Kumar,Thu,18:15,19:45,Room_1
W1_Thu_S6,1,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Thu,18:15,19:45,Room_2
W1_Thu_S6,1,NCM_A,NCM,Prof. Manish Kumar,Thu,18:15,19:45,Room_3
W1_Tue_S1,1,DSMM_B,DSMM,Prof. Subhro Sarkar,Tue,09:00,10:30,Room_1
W1_Tue_S1,1,IM_A,IM,Prof. Anand,Tue,09:00,10:30,Room_2
W1_Tue_S2,1,CS_A,CS,Prof. Swarup Kumar Dutta,Tue,10:45,12:15,Room_1
W1_Tue_S2,1,EMPP_B,EMPP,Prof. Rajasekhar David,Tue,10:45,12:15,Room_2
W1_Tue_S2,1,IM_B,IM,Prof. Anand,Tue,10:45,12:15,Room_3
W1_Tue_S3,1,CB_A,CB,Prof. M. Jyotsna Soni,Tue,12:30,14:00,Room_1
W1_Tue_S3,1,DTI_B,DTI,Prof. Rohit Kumar,Tue,12:30,14:00,Room_2
W1_Tue_S4,1,CB_B,CB,Prof. M. Jyotsna Soni,Tue,14:45,16:15,Room_1
W1_Tue_S4,1,CS_A,CS,Prof. Swarup Kumar Dutta,Tue,14:45,16:15,Room_2
W1_Tue_S5,1,DWDV_A,DWDV,Prof. Anupriya Khan,Tue,16:30,18:00,Room_1
W1_Tue_S5,1,REE_A,REE,Prof. Rakhi Singh,Tue,16:30,18:00,Room_2
W1_Tue_S6,1,BV_A,BV,Prof. Anand,Tue,18:15,19:45,Room_1
W1_Tue_S6,1,IMC_B,IMC,Prof. T. Sai Vijay,Tue,18:15,19:45,Room_2
W1_Wed_S1,1,DSMM_B,DSMM,Prof. Subhro Sarkar,Wed,09:00,10:30,Room_1
W1_Wed_S1,1,PM_A,PM,Prof. Vijaya Dixit,Wed,09:00,10:30,Room_2
W1_Wed_S2,1,DTI_B,DTI,Prof. Rohit Kumar,Wed,10:45,12:15,Room_1
W1_Wed_S2,1,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Wed,10:45,12:15,Room_2
W1_Wed_S2,1,NCM_A,NCM,Prof. Manish Kumar,Wed,10:45,12:15,Room_3
W1_Wed_S3,1,PM_B,PM,Prof. Vijaya Dixit,Wed,12:30,14:00,Room_1
W1_Wed_S3,1,PRI_A,PRI,Prof. Shweta Jha,Wed,12:30,14:00,Room_2
W1_Wed_S4,1,DT_B,DT,Prof. Arindam Mukherjee,Wed,14:45,16:15,Room_1
W1_Wed_S4,1,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Wed,14:45,16:15,Room_2
W1_Wed_S5,1,DT_B,DT,Prof. Arindam Mukherjee,Wed,16:30,18:00,Room_1
W1_Wed_S5,1,PRI_A,PRI,Prof. Shweta Jha,Wed,16:30,18:00,Room_2
W1_Wed_S5,1,REE_A,REE,Prof. Rakhi Singh,Wed,16:30,18:00,Room_3
W1_Wed_S6,1,DSMM_A,DSMM,Prof. Subhro Sarkar,Wed,18:15,19:45,Room_1
W1_Wed_S6,1,PRI_B,PRI,Prof. Shweta Jha,Wed,18:15,19:45,Room_2
W2_Fri_S1,2,DRV_A,DRV,Prof. Kamran Kuddus,Fri,09:00,10:30,Room_1
W2_Fri_S1,2,PRI_B,PRI,Prof. Shweta Jha,Fri,09:00,10:30,Room_2
W2_Fri_S2,2,BV_A,BV,Prof. Anand,Fri,10:45,12:15,Room_1
W2_Fri_S2,2,IMC_B,IMC,Prof. T. Sai Vijay,Fri,10:45,12:15,Room_2
W2_Fri_S3,2,DRV_B,DRV,Prof. Kamran Kuddus,Fri,12:30,14:00,Room_1
W2_Fri_S3,2,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Fri,12:30,14:00,Room_2
W2_Fri_S3,2,NCM_A,NCM,Prof. Manish Kumar,Fri,12:30,14:00,Room_3
W2_Fri_S4,2,CS_A,CS,Prof. Swarup Kumar Dutta,Fri,14:45,16:15,Room_1
W2_Fri_S4,2,SDM_B,SDM,Prof. Shibashish Chakraborty,Fri,14:45,16:15,Room_2
W2_Fri_S5,2,CB_A,CB,Prof. M. Jyotsna Soni,Fri,16:30,18:00,Room_1
W2_Fri_S5,2,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Fri,16:30,18:00,Room_2
W2_Fri_S5,2,ODC_B,ODC,Prof. Viraj Varma,Fri,16:30,18:00,Room_3
W2_Fri_S6,2,DWDV_A,DWDV,Prof. Anupriya Khan,Fri,18:15,19:45,Room_1
W2_Fri_S6,2,ODC_A,ODC,Prof. Viraj Varma,Fri,18:15,19:45,Room_2
W2_Mon_S1,2,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Mon,09:00,10:30,Room_1
W2_Mon_S1,2,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Mon,09:00,10:30,Room_2
W2_Mon_S1,2,GMRM_A,GMRM,Prof. Piyali Ghosh,Mon,09:00,10:30,Room_3
W2_Mon_S2,2,SMTI_A,SMTI,Prof. Shiwangi Singh,Mon,10:45,12:15,Room_1
W2_Mon_S3,2,DRV_B,DRV,Prof. Kamran Kuddus,Mon,12:30,14:00,Room_1
W2_Mon_S3,2,PRI_A,PRI,Prof. Shweta Jha,Mon,12:30,14:00,Room_2
W2_Mon_S4,2,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Mon,14:45,16:15,Room_1
W2_Mon_S4,2,NCM_A,NCM,Prof. Manish Kumar,Mon,14:45,16:15,Room_2
W2_Mon_S4,2,SDM_B,SDM,Prof. Shibashish Chakraborty,Mon,14:45,16:15,Room_3
W2_Mon_S5,2,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,16:30,18:00,Room_1
W2_Mon_S5,2,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Mon,16:30,18:00,Room_2
W2_Mon_S6,2,CRM_B,CRM,Prof. Ankur Jha,Mon,18:15,19:45,Room_1
W2_Mon_S6,2,DRV_A,DRV,Prof. Kamran Kuddus,Mon,18:15,19:45,Room_2
W2_Sat_S1,2,CRM_A,CRM,Prof. Ankur Jha,Sat,09:00,10:30,Room_1
W2_Sat_S1,2,PRI_B,PRI,Prof. Shweta Jha,Sat,09:00,10:30,Room_2
W2_Sat_S2,2,EMPP_B,EMPP,Prof. Rajasekhar David,Sat,10:45,12:15,Room_1
W2_Sat_S2,2,IM_B,IM,Prof. Anand,Sat,10:45,12:15,Room_2
W2_Sat_S2,2,PBM_A,PBM,Prof. Aditya Shankar Mishra,Sat,10:45,12:15,Room_3
W2_Sat_S3,2,DSMM_B,DSMM,Prof. Subhro Sarkar,Sat,12:30,14:00,Room_1
W2_Sat_S3,2,PM_A,PM,Prof. Vijaya Dixit,Sat,12:30,14:00,Room_2
W2_Sat_S4,2,BV_A,BV,Prof. Anand,Sat,14:45,16:15,Room_1
W2_Sat_S4,2,IMC_B,IMC,Prof. T. Sai Vijay,Sat,14:45,16:15,Room_2
W2_Sat_S5,2,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Sat,16:30,18:00,Room_1
W2_Sat_S5,2,DSMM_B,DSMM,Prof. Subhro Sarkar,Sat,16:30,18:00,Room_2
W2_Sat_S6,2,DT_B,DT,Prof. Arindam Mukherjee,Sat,18:15,19:45,Room_1
W2_Sat_S6,2,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Sat,18:15,19:45,Room_2
W2_Sat_S6,2,REE_A,REE,Prof. Rakhi Singh,Sat,18:15,19:45,Room_3
W2_Sun_S1,2,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Sun,09:00,10:30,Room_1
W2_Sun_S1,2,SDM_A,SDM,Prof. Shibashish Chakraborty,Sun,09:00,10:30,Room_2
W2_Sun_S2,2,SMTI_A,SMTI,Prof. Shiwangi Singh,Sun,10:45,12:15,Room_1
W2_Sun_S3,2,SMTI_A,SMTI,Prof. Shiwangi Singh,Sun,12:30,14:00,Room_1
W2_Sun_S4,2,CRM_A,CRM,Prof. Ankur Jha,Sun,15:30,17:00,Room_1
W2_Sun_S4,2,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Sun,15:30,17:00,Room_2
W2_Sun_S4,2,ODC_B,ODC,Prof. Viraj Varma,Sun,15:30,17:00,Room_3
W2_Thu_S1,2,CRM_A,CRM,Prof. Ankur Jha,Thu,09:00,10:30,Room_1
W2_Thu_S1,2,PM_B,PM,Prof. Vijaya Dixit,Thu,09:00,10:30,Room_2
W2_Thu_S2,2,DWDV_A,DWDV,Prof. Anupriya Khan,Thu,10:45,12:15,Room_1
W2_Thu_S2,2,EMPP_A,EMPP,Prof. Rajasekhar David,Thu,10:45,12:15,Room_2
W2_Thu_S2,2,ODC_B,ODC,Prof. Viraj Varma,Thu,10:45,12:15,Room_3
W2_Thu_S3,2,CCS_A,CCS,Prof. Rohit Kumar,Thu,12:30,14:00,Room_1
W2_Thu_S3,2,EMPP_B,EMPP,Prof. Rajasekhar David,Thu,12:30,14:00,Room_2
W2_Thu_S3,2,IM_B,IM,Prof. Anand,Thu,12:30,14:00,Room_3
W2_Thu_S4,2,CB_B,CB,Prof. M. Jyotsna Soni,Thu,14:45,16:15,Room_1
W2_Thu_S4,2,CCS_A,CCS,Prof. Rohit Kumar,Thu,14:45,16:15,Room_2
W2_Thu_S5,2,CRM_B,CRM,Prof. Ankur Jha,Thu,16:30,18:00,Room_1
W2_Thu_S5,2,PBM_A,PBM,Prof. Aditya Shankar Mishra,Thu,16:30,18:00,Room_2
W2_Thu_S6,2,DRV_B,DRV,Prof. Kamran Kuddus,Thu,18:15,19:45,Room_1
W2_Thu_S6,2,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Thu,18:15,19:45,Room_2
W2_Thu_S6,2,GMRM_A,GMRM,Prof. Piyali Ghosh,Thu,18:15,19:45,Room_3
W2_Tue_S1,2,CS_A,CS,Prof. Swarup Kumar Dutta,Tue,09:00,10:30,Room_1
W2_Tue_S1,2,DSMM_B,DSMM,Prof. Subhro Sarkar,Tue,09:00,10:30,Room_2
W2_Tue_S2,2,CRM_B,CRM,Prof. Ankur Jha,Tue,10:45,12:15,Room_1
W2_Tue_S2,2,DSMM_A,DSMM,Prof. Subhro Sarkar,Tue,10:45,12:15,Room_2
W2_Tue_S3,2,ODC_B,ODC,Prof. Viraj Varma,Tue,12:30,14:00,Room_1
W2_Tue_S3,2,PBM_A,PBM,Prof. Aditya Shankar Mishra,Tue,12:30,14:00,Room_2
W2_Tue_S3,2,SCM_B,SCM,Prof. Pritee Ray,Tue,12:30,14:00,Room_3
W2_Tue_S4,2,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Tue,14:45,16:15,Room_1
W2_Tue_S4,2,DT_A,DT,Prof. Arindam Mukherjee,Tue,14:45,16:15,Room_2
W2_Tue_S4,2,ODC_A,ODC,Prof. Viraj Varma,Tue,14:45,16:15,Room_3
W2_Tue_S5,2,DTI_A,DTI,Prof. Rohit Kumar,Tue,16:30,18:00,Room_1
W2_Tue_S5,2,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Tue,16:30,18:00,Room_2
W2_Tue_S6,2,CB_B,CB,Prof. M. Jyotsna Soni,Tue,18:15,19:45,Room_1
W2_Tue_S6,2,DRV_A,DRV,Prof. Kamran Kuddus,Tue,18:15,19:45,Room_2
W2_Wed_S1,2,BV_A,BV,Prof. Anand,Wed,09:00,10:30,Room_1
W2_Wed_S1,2,IMC_B,IMC,Prof. T. Sai Vijay,Wed,09:00,10:30,Room_2
W2_Wed_S2,2,FIS_A,FIS,Prof. Prasenjit Chakrabarti,Wed,10:45,12:15,Room_1
W2_Wed_S2,2,PRI_B,PRI,Prof. Shweta Jha,Wed,10:45,12:15,Room_2
W2_Wed_S3,2,CB_A,CB,Prof. M. Jyotsna Soni,Wed,12:30,14:00,Room_1
W2_Wed_S3,2,SDM_B,SDM,Prof. Shibashish Chakraborty,Wed,12:30,14:00,Room_2
W2_Wed_S4,2,CCS_B,CCS,Prof. Rohit Kumar,Wed,14:45,16:15,Room_1
W2_Wed_S4,2,CRM_A,CRM,Prof. Ankur Jha,Wed,14:45,16:15,Room_2
W2_Wed_S5,2,DWDV_A,DWDV,Prof. Anupriya Khan,Wed,16:30,18:00,Room_1
W2_Wed_S5,2,ODC_B,ODC,Prof. Viraj Varma,Wed,16:30,18:00,Room_2
W2_Wed_S6,2,DT_A,DT,Prof. Arindam Mukherjee,Wed,18:15,19:45,Room_1
W2_Wed_S6,2,PM_B,PM,Prof. Vijaya Dixit,Wed,18:15,19:45,Room_2
W3_Fri_S1,3,DWDV_A,DWDV,Prof. Anupriya Khan,Fri,09:00,10:30,Room_1
W3_Fri_S1,3,GMRM_A,GMRM,Prof. Piyali Ghosh,Fri,09:00,10:30,Room_2
W3_Fri_S2,3,CRM_B,CRM,Prof. Ankur Jha,Fri,10:45,12:15,Room_1
W3_Fri_S2,3,EMPP_A,EMPP,Prof. Rajasekhar David,Fri,10:45,12:15,Room_2
W3_Fri_S2,3,SCM_A,SCM,Prof. Pritee Ray,Fri,10:45,12:15,Room_3
W3_Fri_S3,3,CS_A,CS,Prof. Swarup Kumar Dutta,Fri,12:30,14:00,Room_1
W3_Fri_S3,3,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Fri,12:30,14:00,Room_2
W3_Fri_S4,3,IMKT_A,IMKT,Prof. Dipanjan Kumar Dey,Fri,14:45,16:15,Room_1
W3_Fri_S4,3,NCM_A,NCM,Prof. Manish Kumar,Fri,14:45,16:15,Room_2
W3_Fri_S4,3,SCM_B,SCM,Prof. Pritee Ray,Fri,14:45,16:15,Room_3
W3_Fri_S5,3,BMS_A,BMS,Prof. Santosh Kumar Prusty,Fri,16:30,18:00,Room_1
W3_Fri_S6,3,CB_B,CB,Prof. M. Jyotsna Soni,Fri,18:15,19:45,Room_1
W3_Fri_S6,3,EMPP_A,EMPP,Prof. Rajasekhar David,Fri,18:15,19:45,Room_2
W3_Fri_S6,3,SCM_A,SCM,Prof. Pritee Ray,Fri,18:15,19:45,Room_3
W3_Mon_S1,3,DSMM_A,DSMM,Prof. Subhro Sarkar,Mon,09:00,10:30,Room_1
W3_Mon_S1,3,ODC_B,ODC,Prof. Viraj Varma,Mon,09:00,10:30,Room_2
W3_Mon_S1,3,SCM_B,SCM,Prof. Pritee Ray,Mon,09:00,10:30,Room_3
W3_Mon_S2,3,DT_A,DT,Prof. Arindam Mukherjee,Mon,10:45,12:15,Room_1
W3_Mon_S2,3,FIS_B,FIS,Prof. Prasenjit Chakrabarti,Mon,10:45,12:15,Room_2
W3_Mon_S3,3,CB_B,CB,Prof. M. Jyotsna Soni,Mon,12:30,14:00,Room_1
W3_Mon_S3,3,IMC_A,IMC,Prof. T. Sai Vijay,Mon,12:30,14:00,Room_2
W3_Mon_S4,3,DRV_B,DRV,Prof. Kamran Kuddus,Mon,14:45,16:15,Room_1
W3_Mon_S4,3,DT_A,DT,Prof. Arindam Mukherjee,Mon,14:45,16:15,Room_2
W3_Mon_S5,3,BMS_A,BMS,Prof. Santosh Kumar Prusty,Mon,16:30,18:00,Room_1
W3_Mon_S6,3,BMS_A,BMS,Prof. Santosh Kumar Prusty,Mon,18:15,19:45,Room_1
W3_Sat_S1,3,BMS_A,BMS,Prof. Santosh Kumar Prusty,Sat,09:00,10:30,Room_1
W3_Sat_S2,3,IMC_A,IMC,Prof. T. Sai Vijay,Sat,10:45,12:15,Room_1
W3_Sat_S2,3,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Sat,10:45,12:15,Room_2
W3_Sat_S3,3,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Sat,12:30,14:00,Room_1
W3_Sat_S3,3,PM_A,PM,Prof. Vijaya Dixit,Sat,12:30,14:00,Room_2
W3_Sat_S4,3,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Sat,14:45,16:15,Room_1
W3_Sat_S4,3,DTI_B,DTI,Prof. Rohit Kumar,Sat,14:45,16:15,Room_2
W3_Sat_S4,3,EMPP_A,EMPP,Prof. Rajasekhar David,Sat,14:45,16:15,Room_3
W3_Sat_S5,3,BMS_A,BMS,Prof. Santosh Kumar Prusty,Sat,16:30,18:00,Room_1
W3_Sat_S6,3,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Sat,18:15,19:45,Room_1
W3_Sat_S6,3,DTI_A,DTI,Prof. Rohit Kumar,Sat,18:15,19:45,Room_2
W3_Sun_S1,3,BMS_A,BMS,Prof. Santosh Kumar Prusty,Sun,09:00,10:30,Room_1
W3_Sun_S2,3,DMPA_A,DMPA,Prof. Pradip Kumar Bala,Sun,10:45,12:15,Room_1
W3_Sun_S2,3,PM_B,PM,Prof. Vijaya Dixit,Sun,10:45,12:15,Room_2
W3_Sun_S3,3,CRM_B,CRM,Prof. Ankur Jha,Sun,12:30,14:00,Room_1
W3_Sun_S3,3,NCM_A,NCM,Prof. Manish Kumar,Sun,12:30,14:00,Room_2
W3_Sun_S3,3,SCM_A,SCM,Prof. Pritee Ray,Sun,12:30,14:00,Room_3
W3_Sun_S4,3,CRM_A,CRM,Prof. Ankur Jha,Sun,15:30,17:00,Room_1
W3_Sun_S4,3,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Sun,15:30,17:00,Room_2
W3_Thu_S1,3,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Thu,09:00,10:30,Room_1
W3_Thu_S1,3,PRI_A,PRI,Prof. Shweta Jha,Thu,09:00,10:30,Room_2
W3_Thu_S2,3,DMPA_B,DMPA,Prof. Pradip Kumar Bala,Thu,10:45,12:15,Room_1
W3_Thu_S2,3,DTI_A,DTI,Prof. Rohit Kumar,Thu,10:45,12:15,Room_2
W3_Thu_S3,3,PM_B,PM,Prof. Vijaya Dixit,Thu,12:30,14:00,Room_1
W3_Thu_S3,3,SCM_A,SCM,Prof. Pritee Ray,Thu,12:30,14:00,Room_2
W3_Thu_S4,3,CCS_A,CCS,Prof. Rohit Kumar,Thu,14:45,16:15,Room_1
W3_Thu_S4,3,PRI_B,PRI,Prof. Shweta Jha,Thu,14:45,16:15,Room_2
W3_Thu_S5,3,DTI_B,DTI,Prof. Rohit Kumar,Thu,16:30,18:00,Room_1
W3_Thu_S5,3,PRI_A,PRI,Prof. Shweta Jha,Thu,16:30,18:00,Room_2
W3_Thu_S5,3,REE_A,REE,Prof. Rakhi Singh,Thu,16:30,18:00,Room_3
W3_Thu_S6,3,DTI_A,DTI,Prof. Rohit Kumar,Thu,18:15,19:45,Room_1
W3_Thu_S6,3,IMKT_B,IMKT,Prof. Dipanjan Kumar Dey,Thu,18:15,19:45,Room_2
